Forward_Sortation_Area,confirmationNo,Latitude,Longitude,formattedAddress,postalCode,supportDescription,riskType,submittedDate,startDate,endDate,owner,contractor,compName,Vermiculite,Piping,Drywall,Insulation,Tiling,Floor_Tiles,Ceiling_Tiles,Ducting,Plaster,Stucco_Stipple,Fittings,startYear
R2W,1127159,49.907779,-97.1331593,"187 Jarvis, Jarvis Avenue, Winnipeg, MB R2W 2Z8, Canada",R2W 2Z8, This apartment building was fire damaged   DJC and stipple ceilings and decorative plaster walls contain asbestos    There will be a series of at least 3 type 3 asbestos abatement containment areas to remove fire and water damaged building materials   The building has been completely evacuated, Type III,Unavailable,2016-07-25 0:00,2016-08-15 0:00,Winnipeg Building and Decorating, CoGent, MWI Consultants Inc,0,0,0,0,0,0,0,0,1,1,0,2016
R3P,1127160,49.8664367,-97.2092835,"1975 Corydon Avenue, Winnipeg, MB R3P 0R1, Canada",R3P 0R1, Apartment Building swimming pool area was damaged by a vehicle running into exterior wall   DJC and a small amount of mastic on insulation was found to contain asbestos    Drywall and mastic is being removed according to type 3 procedures , Type III,Unavailable,2016-07-26 0:00,2016-08-01 0:00,Vantage Builders, WJS Environmental, MWI Consultants Inc,0,0,1,1,0,0,0,0,0,0,0,2016
R3T,1127195,49.8067586,-97.1532005,"Victoria Hospital, 2340 Pembina Highway, Winnipeg, MB R3T 2E8, Canada",R3T 2E8, Type two asbestos containing vinyl flooring on the 5th floor, Type II,Unavailable,2016-07-21 0:00,2016-07-25 0:00,Westland Contstruction-Wayne, Western Waste Mgmt., Tesseract Environmental ,0,0,0,0,0,1,0,0,0,0,0,2016
R1A,1127240,50.1407324,-96.8911252,"221 Mercy Street, Selkirk, MB R1A 2C8, Canada",R1A 2C8, Outside Type 3 removal of stucco, Other,Unavailable,2016-08-02 0:00,2016-09-02 0:00,Allied Roofing, Western Waste Management, Pinchin Ltd,0,0,0,0,0,0,0,0,0,1,0,2016
R6W,1127264,49.1825625,-97.9423479,"352 7 Street, Winkler, MB R3H 0N1, Canada",R3H 0N1, Remove and dispose of vermiculite , Type III,Unavailable,2016-07-20 0:00,2016-07-29 0:00,Winmar, Powervac, Pinchin,1,0,0,0,0,0,0,0,0,0,0,2016
R3G,1127361,49.879487,-97.1636434,"784 Wolseley Avenue, Winnipeg, MB R3G 1C6, Canada",R3G 1C6, Glovebag pipe elbows , Type II,Unavailable,2016-07-28 0:00,2016-07-28 0:00,Villa Rossa, R.C.W. Environmental Ltd., N/A,0,1,0,0,0,0,0,0,0,0,0,2016
R2R,1127371,49.9254355,-97.2041719,"1995 Logan Avenue, Winnipeg, MB R2R 0H8, Canada",R2R 0H8, - remove vermiculite from concrete block wall unknown condition on demolition job emergency situation due to plant shut down and scheduled maintenance work, Type III,Unavailable,2016-07-23 0:00,2016-07-25 0:00,bockstael construction, kepsco construction services, MWI Consulting,1,0,0,0,0,0,0,0,0,0,0,2016
R3P,1127448,49.8711182,-97.2143589,"128 Girton Boulevard, Winnipeg, MB R3P 0A5, Canada",R3P 0A5, Asbestos paper on ducting type 2, Type II,Unavailable,2016-07-25 0:00,2016-07-26 0:00,Garnet Construction, Western Waste Mgmt., NO INSPECTIONS,0,0,0,0,0,0,0,1,0,0,0,2016
R9A,1127454,53.8197607,-101.2373412,"Box 2550, 436 7 Street Rm B64, The Pas, MB R9A 1M4, Canada",R9A 1M4, floor tile removal - 288 sq ft- tile will be removed July 26- 2016 du to space being unoccupied for rest of week, Type I,Unavailable,2016-07-25 0:00,2016-07-29 0:00,MB Finance ASD Dist, ASD Dist 4 Trades, MB Finance ASD dist 4,0,0,0,0,1,0,0,0,0,0,0,2016
R3P,1127533,49.8574587,-97.2269566,"2200 Grant Avenue, Winnipeg, MB R3P 0P8, Canada",R3P 0P8,  Removal of plaster ceiling in Gym stairwell  corridor, Type III,Unavailable,2016-08-02 0:00,2016-08-08 0:00,St. Paul's High School, Western Waste Management , Tessaract,0,0,0,0,0,0,0,0,1,0,0,2016
R2L,1127543,49.9101739,-97.098228,"505 Chalmers Avenue, Winnipeg, MB R2L 0G5, Canada",R2L 0G5, Removal of plaster walls and ceilings in gymnasium boys shower room , Type III,Unavailable,2016-08-08 0:00,2016-08-19 0:00,Elmwood Jr. high wpg school div., Western Waste Management, Tesseract Environmental Consulting,0,0,0,0,0,0,0,0,1,0,0,2016
R3E,1127713,49.9046013,-97.1604241,"745 Bannatyne Avenue, Winnipeg, MB R3E 0W3, Canada",R3E 0W3, Type II Glovebag of asbestos containing fittings with the Basic Medical Science Building 600 Level NMU Renovation site with daily site inspection and air monitoring , Type II,Unavailable,2016-08-02 0:00,2016-08-25 0:00,University of Manitoba - R. Chaput, Smashers Demolition, Tesseract,0,0,0,0,0,0,0,0,0,0,1,2016
R3T,1127725,49.8396678,-97.1541333,"1341 Pembina Highway, Winnipeg, MB R3T 2B6, Canada",R3T 2B6, Removal of asbestos containing drywall, Type III,Unavailable,2016-08-03 0:00,2016-08-09 0:00,PCL   Pembina Curling Club, Western Waste Management, Pinchin Ltd.,0,0,1,0,0,0,0,0,0,0,0,2016
R3C,1127733,49.8944799,-97.1406468,"246 Portage Avenue, Winnipeg, MB R2X 2H6, Canada",R2X 2H6, Removing all pipe insulation and fittings containing asbestos - glovebag, Type II,Unavailable,2016-08-08 0:00,2016-08-09 0:00,Greenwoods Dental Centre, Advance Robotic Duct Cleaning, Customer Discretion,0,1,0,1,0,0,0,0,0,0,1,2016
R3M,1127862,49.8552443,-97.1730893,"25 Poseidon Bay, Winnipeg, MB R3M 3E4, Canada",R3M 3E4, Type 2 dilling holes in plaster wall, Type II,Unavailable,2016-07-28 0:00,2016-08-02 0:00,City of Winnipeg Pan Am Pool, Western Waste Mgmt., Pinchin,0,0,0,0,0,0,0,0,1,0,0,2016
R3G,1127871,49.8837549,-97.1836765,"Robert Fletcher Building, 1181 Portage Avenue, Winnipeg, MB R3G 0T3, Canada",R3G 0T3, Type 2 glovebagging of approx. 4 fittings and 10 ft of insultation, Type II,Unavailable,2016-08-02 0:00,2016-08-02 0:00,Westwood Mechanical, Paragon Industries, MWI Consulting,0,0,0,0,0,0,0,0,0,0,1,2016
R0G,1127916,49.679963,-97.446068,"Ja Cuddy School, 5 Main St, Sanford, MB R0G 2J0, Canada",R0G 2J0, Type 3 removal of ceiling finish material on vestubule, Type III,Unavailable,2016-08-17 0:00,2016-08-22 0:00,Gateway Construction, Paragon Industries, MWI Consulting,0,0,0,0,0,0,0,0,0,0,0,2016
R0G,1127917,49.6832149,-97.437598,"Sanford Collegiate, 130 Blythefield Road, Sanford, MB R0G 2J0, Canada",R0G 2J0, Type 3 asbestos abatement of drywall joint compound bulkhead and existing debris on  top of ceiling, Type III,Unavailable,2016-08-02 0:00,2016-08-12 0:00,Gateway Construction, Paragon Industries, MWI Consulting,0,0,1,0,0,0,0,0,0,0,0,2016
R3L,1127918,49.879145,-97.1533598,"270 Roslyn Road, Winnipeg, MB R3L 0H3, Canada",R3L 0H3, Bathroom Tear Out - Type 2 asbestos , Type II,Unavailable,2016-08-17 0:00,2016-08-19 0:00,Globe Property Management, Advance Robotic Duct Cleaning, Customers Discretion,0,0,0,0,0,0,0,0,0,0,0,2016
R2H,1127967,49.8830083,-97.1133353,"303 Goulet Street #213, Winnipeg, MB R2H 3C4, Canada",R2H 3C4, Removal of drywall and tile in bathtub area, Type II,Unavailable,2016-08-08 0:00,2016-08-08 0:00,FM Exteriors and Interiors, Advance Robotic Duct Cleaning, Jeff Tesseract,0,0,1,0,1,0,0,0,0,0,0,2016
R3L,1127968,49.8780998,-97.1426964,"400 Stradbrook Avenue #707, Winnipeg, MB R3L 2P8, Canada",R3L 2P8, Removal of drywall and tile in bathtub area, Type II,Unavailable,2016-08-10 0:00,2016-08-10 0:00,FM Exteriors and Interiors, Advance Robotic Duct Cleaning, Jeff Tesseract,0,0,1,0,1,0,0,0,0,0,0,2016
R2R,1127997,49.9223116,-97.1981139,"1850 Logan Avenue, Winnipeg, MB R2R 0H3, Canada",R2R 0H3, Clean up after fire     Removal of asbestos containing attic insulation, Type III,Unavailable,2016-08-11 0:00,2016-08-17 0:00,204 Property Restoration Services, 204 Property Restoration Services, MWI Consultants,0,0,0,1,0,0,0,0,0,0,0,2016
R3C,1128005,49.8944799,-97.1406468,"246 Portage Avenue, Winnipeg, MB R3C 0B1, Canada",R3C 0B1, Removing the plaster containing asbestos, Type III,Unavailable,2016-08-08 0:00,2016-08-08 0:00,Greenwoods Dental Centre, Advance Robotic Duct Cleaning, Tesseract,0,0,0,0,0,0,0,0,1,0,0,2016
R3T,1128080,49.8112535,-97.133417,"186 Dysart Road, Winnipeg, MB R3T 2N2, Canada",R3T 2N2, Removal of asbestos elbows in ceiling space of room 519 in Machray Hall, Type II,Unavailable,2016-08-08 0:00,2016-08-26 0:00,Ray Guay, Smasher's Demolition, Tesseract,0,0,0,0,0,0,0,0,0,0,0,2016
R2K,1128081,49.9169603,-97.0755707,"845 Concordia Avenue, Winnipeg, MB R2K 2M6, Canada",R2K 2M6, removal ceiling tile and tracking  removal plaster ceiling, Type III,Unavailable,2016-08-04 0:00,2016-08-19 0:00,River East Transcona School Divisio, Power Vac Services, unknowen,0,0,0,0,1,0,1,0,1,0,0,2016
R3T,1128106,49.8072528,-97.1359613,"65 Dafoe Road West, Winnipeg, MB R3T 2N2, Canada",R3T 2N2, Removal of all asbestos elbows by glovebag on all levels in Marcel A Desautels School of Music, Type II,Unavailable,2016-08-15 0:00,2016-10-28 0:00,Ray Guay, Smasher's Demoliton, Tesseract Environmental,0,0,0,0,0,0,0,0,0,0,0,2016
R0E,1128284,49.9037773,-96.8425733,"69069 Manitoba 206, Dugald, MB R0E 0K0, Canada",R0E 0K0, Vermiculite insulation containing asbestos and drywall compound Setup of 5 stage containment and pre-inspection to be completed by Pinchin Pinchin also to provide air sampling, Type III,Unavailable,2016-08-08 0:00,2016-08-16 0:00,Priority Restoration, Associated Environmental Services, Pinchin Environmental,1,0,1,1,0,0,0,0,0,0,0,2016
R2H,1128300,49.8827969,-97.1165365,"261 Goulet Street B634, Winnipeg, MB R2H 0S3, Canada",R2H 0S3, Remove existing tiles from around the bath tub , Type II,Unavailable,2016-08-08 0:00,2016-08-08 0:00,Broadway Construction, Advance Robotic Duct Cleaning, Discretion of the customer,0,0,0,0,1,0,0,0,0,0,0,2016
R0G,1128337,49.1006894,-97.5509746,"124 Maple Street Unit 4, Altona, MB R0G 0B3, Canada",R0G 0B3, A fire in this unit has caused extensive damage and must be gutted for repair     Building materials  were tested for asbestos content and the DJC and some vinyl flooring contain asbestos    Remediation work will be performed with type 3 procedures, Type III,Unavailable,2016-08-08 0:00,2016-08-15 0:00,Winnipeg Building  Decorating, Co-Gent, MWI Consultants Inc,0,0,0,0,0,1,0,0,0,0,0,2016
R2W,1128341,49.9114246,-97.1356404,"270 Flora Avenue, Winnipeg, MB R2W 2P9, Canada",R2W 2P9, Crawlspace in school was recently flooded and some pipe insulation containing asbestos was wetted    The insulation will be removed according to type 3 guidelines while school is unoccuppied, Type III,Unavailable,2016-08-13 0:00,2016-08-29 0:00,Winnipeg Building  Decorating, Cogent Construction, MWI Consultants Inc,0,1,0,1,0,0,0,0,0,0,0,2016
R0E,1128438,50.223126,-95.558565,"Slave Falls, MB R0E 1N0, Canada",R0E 1N0, Type 3 vacuuming and wet wipping of all surfaces in the spill gate, Type III,Unavailable,2016-08-08 0:00,2016-08-15 0:00,Robin Electric Co. Ltd., WesternWaste Mgmt., Manitoba Hydro,0,0,0,0,0,0,0,0,0,0,0,2016
R3J,1128529,49.8710511,-97.2778295,"2850 Assiniboine Avenue, Winnipeg, MB R3J 0B1, Canada",R3J 0B1, Glovebag asbestos pipe insulation in the boiler room, Type III,Unavailable,2016-08-08 0:00,2016-08-09 0:00,John Richardson, Advance Robotic Duct Cleaning , Tesseract,0,1,0,1,0,0,0,0,0,0,0,2016
R3C,1128537,49.8847196,-97.1412015,"15 Carlton Street #105, Winnipeg, MB R3C 1N8, Canada",R3C 1N8, Remove existing tiles and drywall from around the tub , Type II,Unavailable,2016-08-16 0:00,2016-08-10 0:00,Broadway Construction, Advance Robotic Duct Cleaning, Customer Discretion,0,0,1,0,1,0,0,0,0,0,0,2016
R3C,1128565,49.8900047,-97.1437883,"350 Saint Mary Avenue, Winnipeg, MB R3C 3J2, Canada",R3C 3J2, Type 3 removal of 2 water tanks, Type III,Unavailable,2016-08-08 0:00,2016-08-11 0:00,Delta Hotel, Western Waste Mgmt., Watters Environmental ,0,0,0,0,0,0,0,0,0,0,0,2016
R3C,1128715,49.8847196,-97.1412015,"15 Carlton Street #107, Winnipeg, MB R3C 1N8, Canada",R3C 1N8, Remove existing tiles and drywall from around the ensuite shower, Type II,Unavailable,2016-08-10 0:00,2016-08-19 0:00,Broadway Construction, Advance Robotic Duct Cleaning, Customers Discrestion,0,0,1,0,1,0,0,0,0,0,0,2016
R3G,1128719,49.8801591,-97.1895566,"481 Craig Street, Winnipeg, MB R3G 3C2, Canada",R3G 3C2, Removal of 780sf asbestos plaster, Type III,Unavailable,2016-08-10 0:00,2016-08-19 0:00,Habitat for Humanity Manitoba, Advance Robotic Duct Cleaning, Discretion of Customer,0,0,0,0,0,0,0,0,1,0,0,2016
R1N,1128726,49.9652719,-98.2805829,"Agassiz Youth Centre, River Road, Portage la Prairie, MB R1N 3A9, Canada",R1N 3A9, Remove the asbestos pipe insulation , Type II,Unavailable,2016-08-15 0:00,2016-08-19 0:00,Manitoba Infrastructure and Transp, Advance Robotic Duct Cleaning, Tesseract,0,1,0,1,0,0,0,0,0,0,0,2016
R1N,1128729,49.9652719,-98.2805829,"Agassiz Youth Centre, 2 River Road, Portage la Prairie, MB R1N 3A9, Canada",R1N 3A9, Remove the asbestos pipe insulation , Type II,Unavailable,2016-08-22 0:00,2016-08-26 0:00,Manitoba Infrastructure and Trans, Advance Robotic Duct Cleaning, Tesseract,0,1,0,1,0,0,0,0,0,0,0,2016
R2X,1128756,49.9189711,-97.158863,"846 Flora Avenue, Winnipeg, MB R2X 0A8, Canada",R2X 0A8, remove small amount of vermiculite and drywall as well as some vinyl flooring and out asbestos siding, Type III,Unavailable,2016-08-04 0:00,2016-08-07 0:00,srena homes, wreck it demolition inc, wreck it demolition inc,1,0,1,0,0,1,0,0,0,0,0,2016
R2N,1128762,49.821849,-97.1080139,"102 Vista Avenue, Winnipeg, MB R2M 4Y4, Canada",R2M 4Y4, We need to cut out a 4x4 area of drywall to the ceiling which contains vermiculite in the attic  There may be some that is disturbed, Type III,Unavailable,2016-08-09 0:00,2016-08-10 0:00,Priority Restoration, Priority Restoration, MWI (Scott Phimister),1,0,1,0,0,0,0,0,0,0,0,2016
R3K,1128772,49.869378,-97.3018571,"198 Whitegates Crescent, Winnipeg, MB R3K 1L6, Canada",R3K 1L6, removal of vermiculite in attic, Type III,Unavailable,2016-08-08 0:00,2016-08-11 0:00,shaun mcfaren, wreck it demolition inc, tessaract,1,0,0,0,0,0,0,0,0,0,0,2016
R2M,1128849,49.8334101,-97.1153015,"11 Saint Michael Road #605, Winnipeg, MB R2M 2K5, Canada",R2M 2K5, Remove flooring in the bathroom and vinyl in the storage, Type II,Unavailable,2016-08-10 0:00,2016-08-10 0:00,Globe Property Management, Advance Robotic Duct Cleaning, Customer Discretion,0,0,0,0,0,0,0,0,0,0,0,2016
R7A,1128901,49.8410683,-99.9190016,"1430 Victoria Avenue East, Brandon, MB R7A 2A9, Canada",R7A 2A9, Remove vinyl flooring in the hallway of room 125 - UPDATE -  Date change for removal of asbestos floor tile in room 165 155 149 141 156 86 62 77 67 57 47A  47 37 1W20 as well as vinyl flooring in the hallway and room 125, Type II,Unavailable,2016-08-22 0:00,2016-09-02 0:00,Manitoba Infrastructure and Transp, Advance Robotic Duct Cleaning, Tesseract,0,0,0,0,1,1,0,0,0,0,0,2016
R2G,1128916,49.9394711,-97.0875312,"256 Kingsford Avenue, Winnipeg, MB R2G 0J3, Canada",R2G 0J3, Type 2 removal of drywall approximately 16 sqft to be remove main floor bathroom with vinyl type 1 which will take under 2 hours to remove Also small drywall portion in basement approximately 1-2 sqft to be removed which should take around 1 hour to complete with cleaning, Type II,Unavailable,2016-08-08 0:00,2016-08-08 0:00,Priority Restoration, Priority Restoration, N/A,0,0,1,0,0,0,0,0,0,0,0,2016
R3J,1128944,49.8782249,-97.2239947,"1940 Portage Avenue, Winnipeg, MB R3J 0J6, Canada",R3J 0J6, Remove the asbestos from the boiler as well as cutting the boiler out, Type III,Unavailable,2016-08-17 0:00,2016-08-26 0:00,Keir Plumbing and Heating Ltd, Advance Robotic Duct Cleaning, Tesseract,0,0,0,0,0,0,0,0,0,0,0,2016
R3L,1128953,49.8780523,-97.1523334,"595 River Avenue, Winnipeg, MB R3L 0E6, Canada",R3L 0E6, Removal of small areas of drywall 16IN x 16IN in unit hall closets as well as drywall openings on the 11th floor ceiling to accomodate work on the heating system -  Additional 12IN x 12IN access openings required in kitchen ceiling for pulling thermostat wiring, Type II,Unavailable,2016-08-12 0:00,2016-08-26 0:00,NRG management, Maxim Home Improvements Ltd, MWI Consultants,0,0,1,0,0,0,0,0,0,0,0,2016
R1N,1128985,49.9876979,-98.2715123,"1 McCain Avenue, Portage la Prairie, MB R1N 3B5, Canada",R1N 3B5, 1-5 percent chrysolite dry wall mud 2 samples, Type III,Unavailable,2016-08-15 0:00,2016-08-29 0:00,Kelvin's Renos Inc, Kelvin Kowalchuk, LJrN Occupational HygieneConsulting,0,0,0,0,0,0,0,0,0,0,0,2016
R3N,1129075,49.8758051,-97.1980122,"1455 Wellington Crescent South, Winnipeg, MB R3N 0B2, Canada",R3N 0B2, Removal of ACM Plaster on fireplace wall within the main floor living room demo due to water damages MX Restoration company contact is Mike Dithlevsen at 204-783-7619 or cell- 204-803-6414, Type III,Unavailable,2016-08-15 0:00,2016-08-19 0:00,Tom Passy, MX Renovations, MWI Consultants- Brad Walker,0,0,0,0,0,0,0,0,1,0,0,2016
R8N,1129078,55.7415607,-97.8393427,"38 Brandon Crescent #10, Thompson, MB R8N 1V7, Canada",R8N 1V7, Level 3 ACM abatement of Drywall ceiling in bathroom Vermiculite insulation in attic above with risk of breach during demo Crews will remove drywall and insulation above affected ceiling area 5x8 ceiling area to be removed Mike Dithlevsen is company contact for MX Renovations at 204-783-7619 or Cell 204-803-6414, Type III,Unavailable,2016-08-17 0:00,2016-08-20 0:00,Manitoba Housing-Gazi Rashman, MX Renovations, Pinchin - Jay Snedden,1,0,1,1,0,0,0,0,0,0,0,2016
R2W,1129159,49.9156286,-97.1297297,"165 Aberdeen Avenue, Winnipeg, MB R2W 1T9, Canada",R2W 1T9, - project site is a nursing home operated by the wrha holy family nursing home  - acm on drywall compound in basement level of facility     - no opportunity for direct venting   - will perform removal of drywall ceiling in 2 bathrooms using dop tested negative air machine as scrubber as well as spraying material to minimize airborne particles   - actual removal time for material under 3 hours for each room, Type II,Unavailable,2016-08-09 0:00,2016-08-15 0:00,bockstael construction, kepsco construction services, amec foster wheeler,0,0,1,0,0,0,0,0,0,0,0,2016
R2R,1129178,49.9174476,-97.2036877,"1855 McDermot Avenue West, Winnipeg, MB R2R 0A3, Canada",R2R 0A3, REMOVAL OF ASBESTOS  CONTAINING DRY WALL COMPOUND WITH TYPE 2 PROCEDURE                                                                               REMOVAL OF ASBESTOS CONTAINING VINYL FLOORING WITH TYPE 1 PROCEDURE - Update - Delays on mobilization (Aug 15/16), Type II,Unavailable,2016-08-04 0:00,2016-08-11 0:00,SOVEREIGN CONSTRUCTION, SOVEREIGN CONSTRUCTION, Amec Foster Wheeler,0,0,0,0,0,1,0,0,0,0,0,2016
R3V,1129199,49.7633702,-97.1462303,"St Norbert Collegiate, 870 Sainte Therese Avenue, Winnipeg, MB R3T 1H8, Canada",R3T 1H8, Type 2 outdoor removal of an exhaust hood containing approx. 10 sq ft of asbestos containing stucco, Type II,Unavailable,2016-08-15 0:00,2016-08-15 0:00,Lowe Mechanical Services Ltd., Paragon Industries, Tesseract Environmental,0,0,0,0,0,0,0,0,0,1,0,2016
R2K,1129302,49.9162854,-97.0899483,"580 Dobbie Avenue, Winnipeg, MB R2K 1G4, Canada",R2K 1G4, Removal of textured ceilings, Type II,Unavailable,2016-08-11 0:00,2016-08-12 0:00,Richter construction, Wreck it demolition inc, Wreck it demolition inc,0,0,0,0,0,0,0,0,0,0,0,2016
